31.05267913012344, 56.43690584145065
56.12403671443916, 74.05294347943936
85.13553758277648, 95.43846851398871
115.55411297419751, 113.07458331520809
139.40578289224922, 124.42821912215948
173.975311781614, 134.57053274752639
203.29131629228337, 139.68686317747893
230.0274053278099, 139.78724899363237
259.4136799097866, 141.1491498994469
288.7765311346609, 143.7625273133076
314.19923907551356, 142.60641733060731
347.61935036992173, 142.73189960079912
377.0290483090009, 142.84232399856785
411.762540698083, 144.22430206761328
446.4960330871651, 145.6062801366587
478.43879978718206, 153.23560216431815
496.7090183271039, 177.08392588849824
500.1104243977687, 209.63737297011528
479.4259269793573, 243.35194932524007
447.01469313729103, 260.7521574584989
401.23541477746136, 278.10217268368103
354.14275532295795, 294.19569211000965
329.6352314060372, 317.88339852834406
322.2953551482866, 352.8996442995915
317.699357865396, 384.17149912831655
309.09294722717647, 415.42829608461864
299.1497321371806, 446.680073750113
289.13624697587727, 481.6862809397452
284.37628619326944, 521.7184713247916
271.54865198579876, 564.223498981084
265.66269696533675, 592.9873815029096
261.04327632534375, 625.5107128396805
252.48371240132914, 654.2645567798909
246.5509106666622, 685.5313923178082
243.2214477642406, 720.5626959614788
243.9960916455578, 750.6031514453886
236.84360224462685, 775.6075851522687
213.69630613658492, 798.0488343533649
187.96909455340023, 815.4741389406621
166.29914303974945, 830.4115483842904
137.92174591011454, 846.5753378819263
102.79005645029062, 866.4684604496616
74.2955425351434, 888.8896324875273
61.74898861290225, 916.3769420472685
65.17381804066964, 947.6789126208396
84.78084103236773, 971.5322556358271
112.61950094864595, 984.1524258232475
145.9459188146443, 989.2838141256229
179.41287682325742, 986.9063433797229
214.1697925694419, 987.0368449407223
244.98656503160478, 983.3978591051609
278.43009968311543, 982.2718648673068
309.2702955023808, 977.3814025236995
341.470719130525, 971.244482962854
365.7205861193185, 961.3230181330248
372.8730755202495, 936.3185844261446
388.1400850602482, 906.3383604319268
421.9583934253983, 885.1887420653379
455.8235485047532, 861.5361706826571
488.23478234681966, 844.1359625493983
523.3430484495411, 825.4943164897089
559.3664985761945, 829.3842668656538
591.1218784193918, 847.0254009576809
618.9371149785677, 860.8970476531471
638.7315248270854, 874.7385786037672
670.8851017410246, 871.1046120590136
689.8580209940204, 857.4086405418159
702.2406114165442, 838.681666538396
720.1812298600956, 808.7114811257936
735.4950861142992, 776.228304115484
754.7959323667294, 745.0116614856432
776.7938108798147, 712.553580929372
810.6589659591697, 688.9010095466913
845.6266919192765, 677.7682225352773
884.5814078776095, 667.9019699043324
919.478863766409, 660.5236124170563
955.8536642495992, 645.6414151723123
975.1545105020296, 614.4247725424717
978.4137033331438, 583.147898422939
977.709329523134, 549.3530134148914
976.9346856418168, 519.3125579309815
978.9039207353596, 485.5277115045492
978.1995469253499, 451.7328264965016
978.8085542100139, 419.19443728730766
975.4305714964514, 385.3895136976447
972.052588782889, 351.58459010798185
969.9879871640003, 319.0361623171724
970.5735710915618, 287.7492496160244
967.172165020897, 255.19580253440745
954.3428577164902, 226.36164994127444
920.9461697791846, 224.9846911630367
887.502635127674, 226.11068540089093
852.5817558817723, 234.7405193962129
819.1147978731591, 237.11799014211283
781.6140031521146, 240.73187952363583
749.5775430236878, 238.1084635281601
722.888300702366, 235.50512469591467
704.4541186627271, 220.4171365280563
699.5050979263636, 199.1219587280449
705.3442062326206, 172.86102922231123
724.5279356995385, 147.9017691327001
756.7283593276827, 141.7648495718547
791.5086984309697, 140.64387462480806
826.2421908200516, 142.0258526938536
858.2552275913762, 145.90074519737527
887.6883488875579, 144.75969308709819
918.5988147781305, 136.11480121935313
949.9074777394452, 106.19480871482745
954.5034750223359, 74.92295388610228
935.0369921732527, 43.56075182283928
901.9448078782788, 25.914598440004625
871.2217288445258, 24.547678243382165
835.1748553607699, 21.909204375483228
803.0915485181381, 21.788741396099113
769.6011671524225, 25.417688650045193
736.1576325009117, 26.543682887899195
698.7271078511747, 26.403142745284413
664.0404621762975, 22.518211660147244
630.6203508818893, 22.392729389955434
598.56046739636, 21.020789902525394
567.8608117197093, 18.402393197857123
535.6603880915652, 24.53931275870275
503.6473513202408, 20.664420255180858
467.5302077651775, 21.780375911419583
435.4469009225457, 21.659912932035468
403.34017072281137, 22.790926460697392
369.84978935709574, 26.41987371464336
332.55980484997343, 18.770474523753023
297.75604238958397, 21.14292597884537
264.3359310951758, 21.017443708653673
232.20577753833905, 23.399933745361523
204.15630740813864, 22.04305213035434
172.0730005655068, 21.92258915097034
145.2900648157753, 24.325156350908742
114.5904091391247, 21.70675964624047
83.82048339116672, 22.84279246571009
54.43420880919, 21.480891559895213
30.20776517749886, 30.150879881678634
